transaction_id,sender_id,receiver_id,amount,timestamp,payment_method,amount_deviation,is_new_device,is_new_ip,location_deviation_km,hour_of_day,day_of_week,velocity_1h,velocity_24h,recipient_in_degree,sender_out_degree,is_fraud_labeled
TXFC49904370,U0044,U0581,5488.37,2026-08-04 15:52:43,UPI,1.7581,0,0,0.0,15,1,0,0,3,2,0
TX1105DF6E9C,U0409,U0082,2451.83,2026-08-04 15:55:39,Card,0.6327,0,0,0.0,15,1,0,0,2,4,0
TXA693C4D8DC,U0928,U0177,699.89,2026-08-04 15:59:11,UPI,,0,0,,15,1,0,0,2,0,0
TX914E6FC243,U0687,U0255,1817.45,2026-08-04 16:03:08,UPI,1.3826,0,0,0.0,16,1,0,0,1,2,0
TX619F79E107,U0980,U0324,1864.43,2026-08-04 16:09:30,UPI,1.3873,0,0,0.0,16,1,0,1,0,2,0
TX62C89D0F3C,U0805,U0130,1205.59,2026-08-04 16:10:58,Card,0.2751,0,0,206.8076,16,1,0,3,4,3,0
TXD9CC4A1CDE,U0532,U0989,8642.96,2026-08-04 16:11:07,UPI,0.6916,0,0,0.0,16,1,0,1,3,3,0
TX2C5FFCD45A,U0893,U0941,1815.16,2026-08-04 16:11:15,Card,0.551,0,0,0.0,16,1,0,3,0,3,0
TX37AB00E51A,U0179,U0672,3421.82,2026-08-04 16:11:54,UPI,0.9206,0,0,0.0,16,1,0,0,6,1,0
TXEB69174B63,U0802,U0255,313.96,2026-08-04 16:13:25,Card,0.947,0,0,0.0,16,1,0,0,2,1,0
TX81C7B7F08B,U0813,U0846,344.83,2026-08-04 16:17:00,Card,1.8185,1,1,94.3226,16,1,1,2,4,2,0
TXF3CABC16EC,U0258,U0856,1465.99,2026-08-04 16:19:10,UPI,0.6833,0,0,0.0,16,1,0,0,3,3,0
TX4E5C7F8120,U0682,U0322,642.56,2026-08-04 16:20:30,UPI,1.1917,0,0,0.0,16,1,0,0,3,2,0
TXE9FEFC27CC,U0861,U0243,2303.7,2026-08-04 16:22:24,Card,0.8879,1,1,90.9937,16,1,0,2,1,3,0
TXF76D324394,U0137,U0782,622.11,2026-08-04 16:22:26,NetBanking,0.6166,0,0,0.0,16,1,0,1,5,2,0
TX1326EF3EFB,U0256,U0657,1167.81,2026-08-04 16:24:06,UPI,0.8358,0,0,14.3932,16,1,0,2,3,6,0
TX3D47EA798F,U0616,U0799,3784.08,2026-08-04 16:24:47,Card,0.9977,0,0,0.0,16,1,0,1,2,5,0
TX6997580FD9,U0751,U0424,274.93,2026-08-04 16:24:50,UPI,0.9444,0,0,0.0,16,1,0,1,4,3,0
TXC020903680,U0154,U0762,1328.26,2026-08-04 16:26:06,UPI,1.272,0,0,0.0,16,1,0,0,2,3,0
TX730743C567,U0182,U0871,114.92,2026-08-04 16:27:11,UPI,0.2904,0,0,0.0,16,1,0,1,2,3,0
TXAF5CE16136,U0620,U0942,2500.07,2026-08-04 16:27:27,Card,1.0609,0,0,0.0,16,1,0,2,4,6,0
TX51BA9954DB,U0715,U0664,623.37,2026-08-04 16:28:51,UPI,0.7155,0,0,0.0,16,1,0,1,3,5,0
TX384EBC57BE,U0822,U0744,129.49,2026-08-04 16:28:58,Card,1.1392,0,0,0.0,16,1,0,1,6,5,0
TX72D088BF49,U0101,U0705,130.97,2026-08-04 16:30:49,Card,1.3275,1,1,60.7925,16,1,0,0,1,3,0
TX04B2917F90,U0038,U0026,284.35,2026-08-04 16:32:11,UPI,1.2218,0,0,0.0,16,1,0,0,2,2,0
TX1B14491722,U0129,U0617,176.38,2026-08-04 16:32:45,Card,2.0527,0,0,0.0,16,1,0,0,1,2,0
TXE133D0319E,U0886,U0282,5364.69,2026-08-04 16:37:50,UPI,13.6512,1,1,652.2457,16,1,0,2,3,6,1
TXB30D2C98B5,U0316,U0653,1710.73,2026-08-04 16:39:22,UPI,0.6578,0,0,0.0,16,1,0,0,1,1,0
TXEB540F7F2F,U0771,U0382,204.2,2026-08-04 16:39:25,NetBanking,0.8149,0,0,0.0,16,1,0,2,5,4,0
TXF854F8D37A,U0522,U0086,658.46,2026-08-04 16:41:44,Card,0.881,0,0,0.0,16,1,0,2,4,3,0
TX0F451183A2,U0183,U0792,4253.77,2026-08-04 16:44:21,UPI,0.8523,0,0,31.8439,16,1,0,1,2,4,0
TX39788F152A,U0237,U0407,824.23,2026-08-04 16:46:55,UPI,1.3597,0,0,17.9477,16,1,0,1,5,3,0
TX849019387C,U0334,U0891,295.19,2026-08-04 16:46:58,Card,0.7355,0,0,0.0,16,1,0,0,0,1,0
TX17477A270A,U0494,U0967,7245.53,2026-08-04 16:48:56,UPI,2.6962,1,1,608.9254,16,1,0,0,4,6,1
TX1CE1633C4A,U0997,U0503,2403.62,2026-08-04 16:54:03,Card,0.4549,0,0,0.0,16,1,0,1,6,2,0
TX7B4A9D559D,U0172,U0476,82.45,2026-08-04 17:00:17,UPI,0.7674,0,0,0.0,17,1,0,2,3,2,0
TX712457F28D,U0610,U0551,2042.01,2026-08-04 17:00:42,Card,1.1045,0,0,0.0,17,1,0,1,0,5,0
TXCD73C0790F,U0700,U0281,546.78,2026-08-04 17:03:24,NetBanking,0.4819,0,0,0.0,17,1,0,0,3,2,0
TXD28F42B929,U0401,U0390,144.55,2026-08-04 17:11:08,UPI,0.6387,0,0,15.5168,17,1,0,3,2,4,0
TXFAEECB4AC6,U0944,U0585,2927.5,2026-08-04 17:13:22,UPI,1.0798,0,0,0.0,17,1,0,2,4,5,0
TX90851F4E7E,U0368,U0916,1677.48,2026-08-04 17:15:38,UPI,0.5017,0,0,0.0,17,1,0,2,3,3,0
TX3154AD54D3,U0007,U0643,178.12,2026-08-04 17:17:51,UPI,1.085,0,0,14.2945,17,1,0,0,4,5,0
TXF1237FA6D3,U0140,U0196,4953.75,2026-08-04 17:17:56,UPI,0.7234,0,0,0.0,17,1,0,1,2,3,0
TXD0E0CA825B,U0042,U0536,1556.92,2026-08-04 17:18:22,Card,1.4925,0,0,0.0,17,1,0,1,3,4,0
TX05B9B5F579,U0458,U0748,1090.24,2026-08-04 17:18:53,UPI,1.1918,0,0,36.6587,17,1,0,0,4,2,0
TXFD7B6167A1,U0881,U0135,405.86,2026-08-04 17:19:06,NetBanking,0.6641,0,0,0.0,17,1,0,2,5,4,0
TXD88BB94D87,U0297,U0365,3584.86,2026-08-04 17:24:30,NetBanking,1.7126,0,0,0.0,17,1,0,1,0,6,0
TX3E62631AD2,U0694,U0280,476.29,2026-08-04 17:25:05,Card,0.8791,0,0,0.0,17,1,0,1,2,4,0
TX0C8AC6DC82,U0457,U0609,15.24,2026-08-04 17:26:13,UPI,0.1047,0,0,0.0,17,1,0,0,3,5,0
TX557AE7132B,U0353,U0568,1428.52,2026-08-04 17:27:54,Card,0.9482,0,0,0.0,17,1,0,0,2,3,0
TXCCB0DB33A8,U0341,U0047,909.39,2026-08-04 17:33:13,UPI,1.0788,0,0,13.9153,17,1,0,1,4,4,0
TX434F561F59,U0390,U0858,2365.36,2026-08-04 17:34:24,UPI,0.9396,0,0,0.0,17,1,0,1,2,3,0
TX63FF8A43EC,U0858,U0332,1144.39,2026-08-04 17:34:50,UPI,1.0619,1,1,36.8405,17,1,0,2,3,2,0
TXDEE8766AE7,U0415,U0106,1492.55,2026-08-04 17:36:26,NetBanking,0.9775,0,0,0.0,17,1,0,1,1,3,0
TXC762EAA7F4,U0539,U0789,1021.32,2026-08-04 17:37:06,UPI,0.9449,0,0,0.0,17,1,0,2,2,3,0
TXFBBF36BE00,U0718,U0057,3813.24,2026-08-04 17:37:44,Card,0.6721,0,0,0.0,17,1,0,1,0,2,0
TX6A6B878FE4,U0243,U0926,3959.59,2026-08-04 17:37:54,Card,0.9714,0,0,6.014,17,1,0,1,3,5,0
TX3450911611,U0333,U0110,92.67,2026-08-04 17:39:24,UPI,0.9917,0,0,0.0,17,1,0,0,2,1,0
TX401B5D1072,U0003,U0025,2503.58,2026-08-04 17:39:42,Card,,0,0,,17,1,0,0,2,0,0
TXF5EAEF03D3,U0510,U0736,1913.93,2026-08-04 17:39:43,UPI,0.9939,0,0,0.0,17,1,0,3,5,4,0
TXBBBBC46E14,U0051,U1000,3687.62,2026-08-04 17:42:12,UPI,0.6599,0,0,0.0,17,1,0,0,4,1,0
TXD977DC2238,U0766,U0256,1171.31,2026-08-04 17:46:02,UPI,,0,0,,17,1,0,0,3,0,0
TX21F90A019A,U0968,U0199,337.24,2026-08-04 17:48:24,Card,0.5567,0,0,0.0,17,1,0,0,3,6,0
TX123A1F74F8,U0397,U0257,383.46,2026-08-04 17:48:40,UPI,0.1295,0,0,0.0,17,1,0,1,6,4,0
TX3321AA7F17,U0085,U0786,590.21,2026-08-04 17:49:56,UPI,1.215,1,1,97.5832,17,1,0,1,3,2,0
TXFF5416C46C,U0417,U0952,838.84,2026-08-04 17:53:48,Card,1.7205,0,0,0.0,17,1,0,0,2,2,0
TX4279A0A43A,U0690,U0302,526.11,2026-08-04 17:58:06,UPI,1.1878,0,0,22.2239,17,1,0,1,2,5,0
TX9F5C6FE2D7,U0449,U0316,862.89,2026-08-04 17:58:33,UPI,1.0479,0,0,0.0,17,1,0,0,4,3,0
TX19514A5B0F,U0624,U0966,777.06,2026-08-04 18:02:43,UPI,0.6264,0,0,0.0,18,1,0,1,5,4,0
TXC2115B93EA,U0585,U0689,1447.33,2026-08-04 18:03:34,Card,0.8605,0,0,29.6039,18,1,0,0,2,4,0
TXDFE6CE3995,U0254,U0250,894.94,2026-08-04 18:05:26,Card,2.1359,0,0,0.0,18,1,0,1,5,1,0
TXB1DD20EECD,U0563,U0873,410.79,2026-08-04 18:05:35,Card,1.3989,0,0,0.0,18,1,0,0,2,1,0
TX6F61A79BC3,U0255,U0667,302.35,2026-08-04 18:06:00,UPI,,0,0,,18,1,0,0,0,0,0
TX2974BCD1F5,U0712,U0935,1007.15,2026-08-04 18:09:36,UPI,0.9163,0,0,0.0,18,1,0,0,0,4,0
TXB9AB9BA151,U0238,U0115,90.75,2026-08-04 18:10:13,NetBanking,0.1176,0,0,203.9297,18,1,0,0,2,3,0
TX806E0BF801,U0113,U0704,3039.68,2026-08-04 18:10:31,Card,0.6929,0,0,0.0,18,1,0,0,0,2,0
TX25E9D17234,U0190,U0605,548.42,2026-08-04 18:12:15,UPI,1.7791,0,0,0.0,18,1,0,0,1,2,0
TX592122890B,U0127,U0802,1909.38,2026-08-04 18:12:54,Card,0.5254,0,0,0.0,18,1,0,1,1,2,0
TX14368AA9E9,U0024,U0913,671.61,2026-08-04 18:14:42,UPI,0.8856,0,0,0.0,18,1,0,2,2,3,0
TX087DD9F395,U0323,U0385,1603.59,2026-08-04 18:16:41,Card,0.9742,0,0,0.0,18,1,0,1,4,2,0
TX49F831F3A6,U0458,U0245,779.74,2026-08-04 18:17:33,UPI,0.8011,1,1,71.0251,18,1,1,1,2,3,0
TX56A215F0B6,U0180,U0570,189.24,2026-08-04 18:18:27,Card,1.1905,0,0,0.0,18,1,0,1,0,1,0
TX14884B3EF4,U0788,U0575,252.8,2026-08-04 18:18:56,NetBanking,0.5252,0,0,0.0,18,1,0,0,2,1,0
TXE11AEA951A,U0011,U0618,142.77,2026-08-04 18:19:31,UPI,1.3994,1,1,73.8116,18,1,0,0,7,2,0
TX2409924B1C,U0367,U0161,2991.62,2026-08-04 18:20:43,Card,1.3443,0,0,0.0,18,1,0,1,1,1,0
TX5101901959,U0104,U0960,1322.46,2026-08-04 18:30:26,UPI,0.9257,0,0,0.0,18,1,0,1,1,2,0
TX0519F50591,U0656,U0064,277.34,2026-08-04 18:31:49,NetBanking,0.8072,0,0,0.0,18,1,0,1,2,2,0
TX3599ABE0E5,U0232,U0619,807.54,2026-08-04 18:32:08,UPI,0.6722,0,0,23.2184,18,1,0,1,5,5,0
TX8B48E349AB,U0483,U0335,1426.53,2026-08-04 18:36:40,Card,0.9894,0,0,0.0,18,1,0,1,3,2,0
TX006EA172DC,U0538,U0024,548.12,2026-08-04 18:37:01,UPI,2.1896,0,0,0.0,18,1,0,1,1,1,0
TXC66786D0DE,U0571,U0790,1719.78,2026-08-04 18:38:20,Card,1.408,0,0,0.0,18,1,0,2,2,4,0
TX02E024A47B,U0038,U0535,304.71,2026-08-04 18:40:40,UPI,1.2192,0,0,0.0,18,1,0,1,1,3,0
TX1075CC9AC4,U0577,U0788,299.3,2026-08-04 18:47:33,UPI,0.7157,0,0,0.0,18,1,0,0,3,2,0
TX011472DB1F,U0353,U0660,2138.6,2026-08-04 18:48:17,Card,1.4382,0,0,0.0,18,1,0,1,3,4,0
TX9EDF74110C,U0442,U0329,6162.62,2026-08-04 18:53:02,Card,,0,0,,18,1,0,0,3,0,0
TX33E1F9B736,U0918,U0555,2830.07,2026-08-04 18:54:30,NetBanking,0.4632,0,0,0.0,18,1,0,0,2,2,0
TXD34DB18CB6,U0661,U0749,681.41,2026-08-04 18:54:41,UPI,0.7811,0,0,0.0,18,1,0,1,4,1,0
TXB8C5706928,U0653,U0174,2028.44,2026-08-04 18:56:07,UPI,1.6469,0,0,0.0,18,1,0,2,3,2,0
TX50CEA65FE1,U0756,U0609,2944.26,2026-08-04 18:59:34,UPI,1.1683,0,0,0.0,18,1,0,1,4,2,0
TXB2007479FC,U0970,U0515,1415.2,2026-08-04 18:59:34,UPI,1.1512,0,0,0.0,18,1,0,0,2,1,0
TX2ED5F68B5E,U0625,U0976,2105.92,2026-08-04 19:01:02,UPI,1.3637,0,0,0.0,19,1,0,1,1,4,0
TXC2CED9DF3C,U0034,U0087,4838.65,2026-08-04 19:05:36,UPI,1.1922,0,0,0.0,19,1,0,0,2,3,0
TXD8757439FE,U0547,U0842,161.65,2026-08-04 19:05:36,NetBanking,0.4332,0,0,0.0,19,1,0,0,2,2,0
TX941B2C8DD4,U0749,U0020,4541.47,2026-08-04 19:09:08,UPI,0.9952,1,1,78.2825,19,1,0,0,4,1,0
TXFD961FF972,U0915,U0801,1497.97,2026-08-04 19:11:29,NetBanking,0.7475,0,0,0.0,19,1,0,0,2,1,0
TX73CF38DEF6,U0954,U0367,4608.53,2026-08-04 19:12:11,UPI,1.1982,0,0,0.0,19,1,0,1,3,3,0
TX0A2D4D9332,U0282,U0111,741.86,2026-08-04 19:13:57,UPI,1.5955,0,0,0.0,19,1,0,2,3,4,0
TX8ED5FAF4BB,U0188,U0280,2097.89,2026-08-04 19:14:29,UPI,1.3509,0,0,0.0,19,1,0,1,3,1,0
TXB8BBCD22B3,U0916,U0503,1063.22,2026-08-04 19:17:44,Card,0.9984,1,1,109.9817,19,1,0,0,7,2,0
TX8333FB07A6,U0346,U0565,1843.06,2026-08-04 19:17:44,Card,0.9469,0,0,36.3728,19,1,0,1,4,3,0
TXE528BA927E,U0908,U0275,405.17,2026-08-04 19:18:10,UPI,0.5215,0,0,24.2792,19,1,0,3,3,4,0
TX97944897C6,U0818,U0387,1179.48,2026-08-04 19:19:14,NetBanking,1.0632,0,0,0.0,19,1,0,1,3,3,0
TX199BBA51FC,U0184,U0285,4498.54,2026-08-04 19:19:35,UPI,1.3021,0,0,0.0,19,1,0,2,3,7,0
TXA99E8D31C8,U0134,U0104,515.21,2026-08-04 19:25:44,Card,0.7552,0,0,0.0,19,1,0,0,3,2,0
TXFFE83D991E,U0432,U0783,2097.14,2026-08-04 19:27:32,UPI,1.5581,0,0,0.0,19,1,0,1,3,1,0
TXBC2CC57BEE,U0230,U0722,1612.62,2026-08-04 19:28:44,UPI,1.1607,0,0,0.0,19,1,0,0,1,2,0
TX9FC50A4571,U0335,U0037,10.0,2026-08-04 19:29:15,UPI,0.0695,0,0,0.0,19,1,0,0,5,1,0
TXC0797E6FAB,U0134,U0306,715.51,2026-08-04 19:38:30,Card,1.142,0,0,0.0,19,1,1,1,3,3,0
TXD4198483B2,U0873,U0267,1985.25,2026-08-04 19:41:19,Card,0.9904,0,0,0.0,19,1,0,1,6,4,0
TX925AF75171,U0254,U0812,373.59,2026-08-04 19:41:59,Card,0.5687,0,0,0.0,19,1,0,2,5,2,0
TX443B9F35D2,U0425,U0844,191.24,2026-08-04 19:44:25,Card,1.0707,0,0,12.3534,19,1,0,0,2,8,0
TX521C731763,U0961,U0885,275.52,2026-08-04 19:48:12,Card,1.0813,0,0,0.0,19,1,0,1,1,2,0
TXC323A741B7,U0587,U0743,207.58,2026-08-04 19:50:53,UPI,1.0057,0,0,0.0,19,1,0,0,2,3,0
TX42C4F6EC14,U0189,U0861,1231.24,2026-08-04 19:51:41,UPI,0.7585,0,0,0.0,19,1,0,0,1,2,0
TXE4A302FC59,U0920,U0161,424.17,2026-08-04 19:55:20,UPI,1.0972,0,0,0.0,19,1,0,1,2,3,0
TX00BECBC193,U0987,U0947,1760.27,2026-08-04 19:55:41,UPI,1.2901,0,0,0.0,19,1,0,0,5,3,0
TXC0D8E41FCB,U0685,U0087,5370.06,2026-08-04 19:56:35,UPI,1.8243,0,0,0.0,19,1,0,1,3,2,0
TX9B02870842,U0049,U0386,1624.88,2026-08-04 19:56:35,NetBanking,0.8805,0,0,0.0,19,1,0,0,0,1,0
TX6055D6EC3C,U0894,U0893,599.76,2026-08-04 19:57:42,NetBanking,0.5282,0,0,0.0,19,1,0,0,0,1,0
TX57B3BFAF2E,U0630,U0460,423.06,2026-08-04 20:00:48,Card,1.0866,0,0,0.0,20,1,0,1,2,3,0
TX51E9CDA6E3,U0848,U0659,8955.28,2026-08-04 20:02:09,UPI,1.0757,0,0,0.0,20,1,0,0,3,2,0
TXE8F9AC38A7,U0632,U0874,3061.33,2026-08-04 20:04:42,UPI,1.1509,0,0,0.0,20,1,0,0,4,1,0
TX465D6731CB,U0124,U0572,350.7,2026-08-04 20:07:11,UPI,,0,0,,20,1,0,0,2,0,0
TXC190EE37D9,U0538,U0174,496.07,2026-08-04 20:08:31,UPI,1.2426,0,0,0.0,20,1,0,2,4,2,0
TXA2D7E6AAF6,U0563,U0956,522.13,2026-08-04 20:09:32,Card,1.4824,0,0,0.0,20,1,0,1,6,2,0
TX94B1BD094B,U0411,U0808,666.48,2026-08-04 20:12:33,Card,,0,0,,20,1,0,0,2,0,0
TX6D7A7C1F4F,U0220,U0851,1091.94,2026-08-04 20:14:38,Card,0.3924,0,0,0.0,20,1,0,0,10,1,0
TX7D528BDC4C,U0211,U0181,1037.37,2026-08-04 20:17:17,UPI,0.7803,0,0,0.0,20,1,0,0,2,3,0
TX7FD443ADDA,U0208,U0927,1043.92,2026-08-04 20:20:26,UPI,0.6604,0,0,0.0,20,1,0,2,3,2,0
TXB511B4EA56,U0765,U0081,115.85,2026-08-04 20:22:06,Card,0.6246,0,0,9.2637,20,1,0,3,3,6,0
TX644FE36806,U0958,U0677,140.61,2026-08-04 20:22:10,NetBanking,0.7848,0,0,0.0,20,1,0,0,4,3,0
TX78F5C76840,U0209,U0708,148.98,2026-08-04 20:26:10,Card,1.4342,0,0,0.0,20,1,0,1,2,2,0
TXC55F8C198D,U0488,U0421,575.34,2026-08-04 20:28:13,UPI,1.0131,0,0,0.0,20,1,0,1,3,2,0
TX298704A93C,U0093,U0725,1817.56,2026-08-04 20:28:50,UPI,0.8057,0,0,0.0,20,1,0,1,4,2,0
TXFB428641E0,U0331,U0888,919.16,2026-08-04 20:39:47,UPI,1.2107,0,0,0.0,20,1,0,2,4,5,0
TX7CD2166FF8,U0705,U0065,299.54,2026-08-04 20:39:51,Card,1.8176,0,0,0.0,20,1,0,0,4,2,0
TXE0B0539339,U0338,U0795,2151.75,2026-08-04 20:42:57,UPI,0.9486,0,0,0.0,20,1,0,1,5,2,0
TX2215A9B70E,U0835,U0676,1319.8,2026-08-04 20:44:12,UPI,1.2612,0,0,24.5845,20,1,0,0,5,2,0
TX3E052D132A,U0268,U0357,1618.03,2026-08-04 20:47:07,Card,1.0516,0,0,18.1471,20,1,0,1,3,2,0
TXF03F2E8E90,U0800,U0771,3645.72,2026-08-04 20:47:37,NetBanking,0.8545,0,0,0.0,20,1,0,0,2,3,0
TX123CF31FE6,U0497,U0920,1833.52,2026-08-04 20:49:11,UPI,,0,0,,20,1,0,0,3,0,0
TXF1E28168D8,U0215,U0764,2166.49,2026-08-04 20:49:24,UPI,1.057,0,0,0.0,20,1,0,0,4,4,0
TX16F837E8AE,U0757,U0531,2193.19,2026-08-04 20:50:02,UPI,1.1191,0,0,32.7382,20,1,0,1,2,4,0
TX6048296168,U0085,U0935,796.51,2026-08-04 20:53:39,UPI,1.5301,0,0,32.53,20,1,0,2,1,3,0
TX9980A4204D,U0796,U0496,2387.97,2026-08-04 20:54:12,NetBanking,0.7947,0,0,0.0,20,1,0,0,2,3,0
TX1553F14386,U0434,U0705,279.38,2026-08-04 20:55:03,UPI,1.2833,0,0,0.0,20,1,0,0,2,3,0
TX768BEF5D23,U0579,U0221,730.76,2026-08-04 20:57:03,UPI,0.9463,0,0,0.0,20,1,0,1,3,2,0
TX384868D219,U0897,U0929,342.29,2026-08-04 20:59:26,NetBanking,0.0817,0,0,165.4421,20,1,0,1,2,9,0
TX4A77D837BC,U0836,U0550,1290.02,2026-08-04 21:03:15,UPI,1.2302,0,0,0.0,21,1,0,2,2,5,0
TXDD6DA64D88,U0396,U0146,3228.06,2026-08-04 21:05:40,Card,0.6872,0,0,0.0,21,1,0,0,2,1,0
TXC39DDE7A69,U0819,U0514,129.69,2026-08-04 21:06:24,UPI,0.6435,0,0,0.0,21,1,0,0,3,3,0
TX4C772E60EF,U0685,U0959,3857.08,2026-08-04 21:06:40,UPI,1.0279,0,0,0.0,21,1,0,2,4,3,0
TX7B817F86A5,U0898,U0162,4724.72,2026-08-04 21:10:24,Card,1.7037,0,0,0.0,21,1,0,2,1,5,0
TX2DE843CD17,U0513,U0365,4335.96,2026-08-04 21:11:28,UPI,2.1181,0,0,0.0,21,1,0,0,1,1,0
TX318CC00860,U0814,U0175,3622.56,2026-08-04 21:13:02,UPI,1.0018,0,0,0.0,21,1,0,1,2,4,0
TXE8820D35F1,U0757,U0326,1270.83,2026-08-04 21:14:11,UPI,0.6333,0,0,26.1929,21,1,1,2,0,5,0
TX1F288D75C9,U0693,U0359,1358.61,2026-08-04 21:14:49,UPI,1.0955,0,0,0.0,21,1,0,1,0,4,0
TX964D209DC7,U0435,U0478,7744.94,2026-08-04 21:16:05,UPI,26.6245,1,1,295.6338,21,1,0,1,3,2,1
TX016D49AB82,U0803,U0590,1530.33,2026-08-04 21:16:38,UPI,,0,0,,21,1,0,0,3,0,0
TX0EE9970BB9,U0934,U0862,1502.2,2026-08-04 21:17:24,NetBanking,1.591,0,0,0.0,21,1,0,1,3,3,0
TX40F06D42FA,U0435,U0525,5264.65,2026-08-04 21:18:05,UPI,1.8968,0,0,196.9031,21,1,1,2,0,3,1
TX26391A568C,U0464,U0724,2581.54,2026-08-04 21:18:14,UPI,1.7263,0,0,0.0,21,1,0,3,1,5,0
TX06DC4595FE,U0028,U0450,1282.36,2026-08-04 21:19:29,NetBanking,1.477,0,0,0.0,21,1,0,0,1,3,0
TX47C9FDC944,U0733,U0030,1835.3,2026-08-04 21:20:37,UPI,0.8334,0,0,24.2401,21,1,0,2,0,3,0
TX0C06140931,U0493,U0843,685.57,2026-08-04 21:21:14,Card,,0,0,,21,1,0,0,2,0,0
TX19206B4ED3,U0435,U0071,2982.31,2026-08-04 21:22:05,UPI,0.8777,0,0,147.6064,21,1,2,3,2,4,1
TX0D53E9FC9B,U0435,U0737,7544.95,2026-08-04 21:22:05,UPI,2.2762,0,0,118.0507,21,1,3,4,5,5,1
TXEA97EFA750,U0264,U0904,1374.29,2026-08-04 21:23:28,Card,0.9296,0,0,0.0,21,1,0,1,5,2,0
TXF76055C787,U0435,U0524,2729.77,2026-08-04 21:24:05,UPI,0.6791,0,0,98.3564,21,1,4,5,3,6,1
TX1E8C4C8C84,U0640,U0354,723.43,2026-08-04 21:28:15,UPI,1.6486,0,0,0.0,21,1,0,0,1,1,0
TXAA34BFA15E,U0625,U0280,1548.87,2026-08-04 21:28:24,UPI,0.935,0,0,0.0,21,1,0,2,4,5,0
TX36852AB387,U0577,U0985,193.43,2026-08-04 21:28:49,UPI,0.511,0,0,0.0,21,1,0,1,0,3,0
TX943525E04D,U0798,U0206,1534.91,2026-08-04 21:35:21,UPI,1.1425,0,0,0.0,21,1,0,2,2,4,0
TXB6330470F9,U0009,U0224,1383.94,2026-08-04 21:36:10,Card,0.965,0,0,0.0,21,1,0,1,4,4,0
TX70F2CC18B8,U0435,U0794,218.77,2026-08-04 21:41:16,Card,0.057,0,0,211.3425,21,1,5,6,3,7,0
TX15516E3AB7,U0631,U0232,2560.62,2026-08-04 21:41:45,UPI,1.0883,0,0,0.0,21,1,0,0,3,3,0
TXD20F34BBE5,U0862,U0588,1243.57,2026-08-04 21:41:54,NetBanking,1.475,0,0,0.0,21,1,0,2,5,3,0
TXD3BDE9D244,U0062,U0471,712.09,2026-08-04 21:45:17,NetBanking,1.3852,0,0,0.0,21,1,0,0,4,5,0
TX5C4B69173C,U0946,U0049,58.7,2026-08-04 21:46:22,UPI,0.4598,0,0,0.0,21,1,0,1,10,2,0
TX6DF88F9D53,U0254,U0342,380.75,2026-08-04 21:48:13,Card,0.6769,0,0,0.0,21,1,0,3,4,3,0
TX17E69C1FBD,U0396,U0561,2499.25,2026-08-04 21:49:03,UPI,0.6307,0,0,0.0,21,1,1,1,4,2,0
TX0FB907BE1D,U0649,U0803,2972.49,2026-08-04 21:53:59,Card,1.0787,0,0,0.0,21,1,0,0,2,2,0
TXA6636A0163,U0039,U0298,3017.14,2026-08-04 21:55:09,UPI,,0,0,,21,1,0,0,5,0,0
TX71DFBD3230,U0537,U0759,5323.83,2026-08-04 21:58:50,UPI,,0,0,,21,1,0,0,1,0,0
TX9D618834C9,U0871,U0936,975.18,2026-08-04 22:00:36,Card,1.5762,0,0,0.0,22,1,0,1,5,2,0
TX1031F76800,U0500,U0002,7791.12,2026-08-04 22:01:14,Card,1.1336,1,1,106.7505,22,1,0,1,2,3,0
TX49538AF85F,U0957,U0303,822.2,2026-08-04 22:03:52,UPI,0.7886,0,0,0.0,22,1,0,1,0,4,0
TXC52AD93C06,U0944,U0527,2373.74,2026-08-04 22:05:21,UPI,0.8641,0,0,0.0,22,1,0,3,1,6,0
TX584DADB42A,U0593,U0948,207.35,2026-08-04 22:05:24,UPI,0.4726,0,0,0.0,22,1,0,0,3,3,0
TX59A87D43E1,U0345,U0014,358.1,2026-08-04 22:06:59,NetBanking,0.2897,0,0,0.0,22,1,0,0,1,2,0
TXEA5655B225,U0254,U0713,602.66,2026-08-04 22:08:42,Card,1.1655,0,0,0.0,22,1,1,4,3,4,0
TXF93BCF27F0,U0182,U0136,377.2,2026-08-04 22:08:52,UPI,1.1587,0,0,0.0,22,1,0,2,1,4,0
TX692A11E875,U0054,U0122,3239.5,2026-08-04 22:15:07,NetBanking,0.9216,0,0,49.2193,22,1,0,1,7,2,0
TX4822CBBB53,U0696,U0497,1529.46,2026-08-04 22:15:11,UPI,0.4513,0,0,134.7928,22,1,0,0,1,9,0
TX91F208ED0B,U0994,U0277,816.34,2026-08-04 22:15:41,NetBanking,0.5291,0,0,24.9311,22,1,0,0,4,3,0
TX3BE2497863,U0567,U0706,600.47,2026-08-04 22:16:40,Card,0.5699,0,0,0.0,22,1,0,1,3,2,0
TX2EB0A536CF,U0264,U0426,1899.77,2026-08-04 22:17:28,Card,1.316,0,0,0.0,22,1,1,2,6,3,0
TXABF05E5CEE,U0574,U0209,2125.49,2026-08-04 22:18:19,Card,1.209,0,0,0.0,22,1,0,2,2,3,0
TXFEC1C52FEB,U0455,U0541,121.55,2026-08-04 22:21:01,UPI,0.346,0,0,0.0,22,1,0,1,1,3,0
